"We got the final scope and go-ahead to move forward with the list of assets for the Diversity of Thought Toolkit. I invited you to the Basecamp project where you can see the list of deliverables assigned to you https://basecamp.com/2609693/projects/8362831/todolists/38197553  Feel free to add comments, ask questions, and check off the to-do items once they’re complete.",Low-C
"Just as an FYI, I set up the workflows so that leads w/ existing contact owners will notify the contact owner. This should keep them from being reassigned. Let me know if you come across any that don’t.",Low-C
"Thank you for your patience and follow-up. It appears that you somehow requested a consultation from an old web form so it didn’t get to me.  I’d be happy to connect you with someone as soon as possible. Would you mind providing the answers to some of these questions:  * What country are you based in? If you’re in the US, can you tell me what state? * Is this for your business or are you with a company that uses it internally? If you’re with a company, can you give me the number of employees?  Thanks again for following up with us.",Low-C
"Yes, I did have a wonderful weekend. I also had a chance to set up and play with the PandaDoc integration. It was pretty easy to use and once the templates are set up, it only takes a few mins to populate the right contact/company fields.  The pdf is attached as well. I also sent you the email from the system, but I’ll have to see how to make it so it doesn’t require login.",Low-C
"As we’re refreshing all the case studies, we may want to fix the typo for Sotheby’s in the list of clients as Karim requested. There’s also a Sobeys in Netsuite, so we may want to check w/ Karim.",Low-C
There were 464 contacts which gives us an 8.28% response rate.,Low-C
I have the field mapped in the Company record. Can you give me the names of the 9 companies that have this check box checked?,Low-C
"Thanks for reaching out. It’s great to virtually meet you.  It would be great to connect to go over your on-boarding and how you can start adding value ASAP.  We created some of the customer personas for resellers and direct clients for various HR functions (see attached). My VOC interview questions will revolve around their thinking, interests and objections throughout the customer journey.   I’ll follow up with an invite for Wednesday that works for you. I’m looking forward to it!",Low-C
"Sorry Q, I didn’t update the rule for this contact us form for resellers. It assigned it to you when it should have been Donna. Donna, can you follow up?",Low-C
Here’s a lead from Venezuela who selected Canada as the country. Can you (or Donna?) help this gentleman?   Is the standard protocol for anyone in South America to go to you?,Low-C
Sure! I’ll give you a call then.,Low-C
"Here’s the proof of the email that has the updates made to the survey form. I’ll send it to the list of all resellers once you give the green light.  JT – Yes, we can send an automated email w/ the agenda once they register for the call as well as in the meeting invite. Want to send it over so I can set it up?",Low-C
"Here is a review of what we went over on the phone and an update about the rep change. The company name field is causing some issues with creating leads in NetSuite. The two options to fix this are to make a default company name in Bedrock or to make this field required on the contact in HubSpot.     Here are some other quick fixes that need to be made to the select fields are:     - Category field in HubSpot does not have Reseller as option so contacts from Netsuite with this are failing ot write - Subsidiary field in HubSpot does not have Herrmann UK Ltd. as an option  - Netsuite looking for values for following fields on some attempts to create or update contacts - Current Database, Contact Category and Practitioner Status - Your Role in HubSpot is missing Other as an option so contacts in Netsuite with this option are failing",Low-C
I’m having a little trouble finding the slide deck on any of the pages on the CP area. Would you happen to know where I can find it? And where it goes?  Thanks!,Low-C
I sent the updated spreadsheet last month with those numbers (see attached). I also attached the numbers for Inbound calls.  I’m testing out a workflow to auto-assign the leads where states and employee size fields are known. Would you happen to have all the lists you can send me for each event?,Low-C
"I’m wondering what your thoughts are on creating a questionnaire that has existing resellers submit 1) their area of expertise (I.e. Leadership Development, OD, Sales Training, D&I, etc.) as well as verticals so that we can automatically create lists.   This can help support your outreach to resellers while providing lists of resellers who specialize in specific areas. Here’s a mock-up of what the form could look like.",Low-C
I sent the updated spreadsheet last month with those numbers (see attached). I also attached the numbers for Inbound calls.  I’m testing out a workflow to auto-assign the leads where states and employee size fields are known. Would you happen to have all the lists you can send me for each event?,Low-C
It’s with a heavy heart that I was asked to share this information with you. Kim’s husband Eddy Zappel passed away early this morning. Please keep her in your prayers and thoughts. As soon as arrangements have been made I will let you know.,High-C
I hope your  day is going well.  The invoice for Transamerica is attached.,High-C
"The revised invoice for 89674 is attached, this invoice now has the correct pricing for the Team report and the correct customer information. Please disregard all other invoices that were sent previously.",High-C
We noticed on this invoice that John Graves is still on it. Can you help us understand why?,High-C
"The last invoices we have received for the carriers are attached. The last one for UHC is dated 11/16, we have not received any invoices for December yet. As soon as we do I will send them to you.",High-C
I just wanted to follow up on the request below from Bill.   I have created an invoice as he is requesting but want to make sure I have your approval before I send to the client.   The invoice is for the prepaying of 8 remaining HBDI’s and the Two HBDI’s plus shipping for the two used.   The shipping for the 8 prepaid invoices will be invoiced as they are shipped.,High-C
I did not receive the Zenefit Log-in yesterday.,High-C
Happy Anniversary Kim!!!!!!  :) CONGRATULATIONS! :),High-C
"The revised invoice for 89674 is attached, this invoice now has the correct pricing for the Team report and the correct customer information. Please disregard all other invoices that were sent previously.   I apologize for any inconvenience.",High-C
I will send you out a new invoice once the additional order ships. Please disregard invoice 90311.,High-C
"Genoptix does not have any outstanding invoices at the time.  They did have an outstanding invoice from 3/23/2016, invoice 89161 however the invoice was paid 9/12/2016 with check number 84560.  Please let me know if you need any additional information. :)",High-C
Please let the client know the invoice I sent out can be disregarded. This was my mistake and I have created a case on it. :),High-C
Can you look at sales order 67417 and make sure that the order was placed correctly? Below the client is saying they never ordered the interactives.,High-C
Can you set up an order for Bill? He is wanting to pay up front for his 10 HBDI’s.,High-C
Is shipping to be comped on this order?,High-C
Just wanted to provide the new bill to address for Louise Currier I received. I have updated the invoice and added the new bill to address to her customer record.,High-C
"There should be another sales order if she is adding a person, correct?  If so I can just combine that order to this one. :)",High-C
I have updated the invoice to reference the PO provided below and submitted it. :),High-C
"Not sure what information they have on file, I have doubled check my SS number and birth date.   Let me know if you need any information from me.",High-C
I will bring some drinks. :),High-C
"Just keeping you in the loop. I will reach out to Donna on Tuesday to see what we need to do about billing.   My understanding was he wanted to pay for invoice 89975 AND 10 HBDI’s, sorry for the confusion on my part.  I think we need to just bill for 8 since he wants to use the two on invoice 89975.",High-C
"Okay, the card information that was entered for the order was under her name. Should I have Leslie credit the card and just send an invoice to Maddie and Gail?",High-C
Sorry that is correct,High-C
"When I try to register with my SS number and birthdate I get the below error:  Not sure what information they have on file, I have doubled check my SS number and birth date.   Let me know if you need any information from me.",High-C
We noticed on this invoice that John Graves is still on it. Can you help us understand why?,High-C
Joe to the rescue!,High-C
Sent an updated invite for next week.,High-C
I have a conflict at that time on Thursday. I could do 9am ct/10am et/3pm gmt on Wednesday. Does that work?,High-C
"Steve, I assume you need the layered file in order to add in that badge?",High-C
Sounds great :) !,High-C
This is literally the best work news I’ve received all week. Thank you to all involved!! I hope this experience can help us all in making a conscious effort of becoming more proactive and less reactive.,High-C
I also want to follow up I went and asked Val who did this need to go to for me to set up her order in Netsuite and she informed me that since Quinton has reached out to her for me to put him as the owner. So I went and changed the record from Donna to Quinton in hubspot.,High-C
It showed up in service.,High-C
"Yes, you are ready to send out the invite for individuals to begin taking their assessment.  If you have any more questions Kim Zappel will be your Account Manager and she will be happy to help assist you.  I have copied her on this email so you will have her contact information.  Best Regards I have enjoyed working with you!",High-C
I will handle it for you!,High-C
Please see attachment for list of Self-Processing Clients!,High-C
Mine have been updated!!,High-C
I think that is a good idea kim!,High-C
Looks Great Thank You!!!,High-C
Sorry I dove right in but I'm home as well!,High-C
I have a call scheduled at 10 am on that day.,High-C
I received it!,High-C
That is correct,High-C
So my hire date is wrong in the Zenefits portal this is what it has listed:  And my hire date was 10/12/2015.,High-C
Ok awesome. Thank you,High-C
I was wondering if I was going to be paid for the holiday’s since I have only been here a little over a month?,High-C
Thank you so much Shanna.,High-C
Ok Great thanks !!!,High-C
I also had a question about Dependent Care spending account how do we sign up for that ?,High-C
I never received the email from Zenefits to log in.,High-C
Can you please confirm her price level to attend the certification?,High-C
"Now that we have the dates confirm for the Palo Alto certification, can each of you please take a look at your applications received and let me know which individuals you have that are planning to attend in March.",High-C
"Unfortunately, we have hit the max capacity that the room could hold also the material order for certification has already been processed.  I can add her to the February certification that runs from the 7-9th.",High-C
"Hi, Toni. It looks like Lockheed Martin is still listed as the bill-to address on these HBDIs. I need to make sure that these invoices were not sent to LM, can you please confirm?   Thank you!   I reached out to Jessica and provided the correct Bill to address for her to resend the invoice with correct information.",High-C
"I wanted to inform you of some challenges I am experiencing with one our clients -Wilhelmina Parker-Bentum at the City of Berkeley.  I trained Wilhelmina in the HTMS database on February 9, 2016. Since then she has repeatedly contacted me on how to navigate the system.   Even though I have repeatedly provided step-by-step instructions on how to perform basic tasks such as searching for individuals in the database, creating groups and generating reports she still contacts both Quinton and me for help on a frequent basis.  I have told her about the capabilities that Axon has verses HTMS in hopes to persuade her to want to get migrated over more quickly. However, she has still not taken the steps in the process to move forward with the Axon migration process.   Any advice that you may have for how I am to move forward with the client will be greatly appreciated.",High-C
"* See name below of person I referenced previously.   * One other question,  I am unable to locate my access information to the facilitator resources.  I’m looking for case studies of how other organizations benefited from completing the HBDI.  Can you assist?   * Thanks in advance, dave",High-C
"Attached is the risk assessment sent to UCB. I have sorted column I, starting at row 89, by NO. This shows the questions we answered no to on the assessment. Row 215 was a specific example risk assessment gave Lei, our point person, as a reason to terminate the relationship but mentioned there were many reasons based on our response.  Please advise as Lei only has about 2-3 business days before the request is formally made.",High-C
Awesome!!!  I’m working on the letter. Thank you!!!!!,High-C
Awesome. I really hope we get some traction. It would be nice to have some wins in the market.,High-C
Can we put a note to follow up next week or after the first of the year?,High-C
Can you help answer the highlighted yellow?,High-C
Can you help?,High-C
"Cool. Just call my cell tomorrow and I'll do the same, eventually we will catch up! I have an allergy apt with my daughter at 130.",High-C
Do you have any thoughts on who could do a debrief? We have reached out to everyone on the east coast.,High-C
Do you think we will do payroll at some time? Would love to access pay stub a bit easier :)  Have you been pleased with them? I am helping my husband’s group look for INS for next year. There rates are outrageous!!!  I have a quote working now but would love to get additional ones.,High-C
Does anyone know where can I get the answer to this question?,High-C
Fancy pants… Let me get with Coleen and I will email…,High-C
"From a competitive place, if business are using another assessment, chances are they are part of that 90% loss because recall on other assessments is low. Anyone remember their DISC or MBTI results off hand? Bet we all know what quadrat preference we are????",High-C
Goodness! What are you doing up at 130 am!!!!  Really for today I wanted to just understand the platforms. I really have not worked in them too much and would like to just know more about them and what as a CRM I should be able to do with them :),High-C
Goodness…. Keeping you busy!,High-C
Great to hear from you. It’s been a bit busy since I got back.  How are things in the traffic capitol of the world? Still trying to get me sea legs on this end! Do you ever make it up to Charlotte?,High-C
Great Work Val and team!!!,High-C
"Great. Id like to send one to Amanda Sperling at Cox automotive. No hurry but will you let me know when it ships so I may send her an email? Also, what is your home addresss?",High-C
Had another thought…  will there be a way for me to pull the list without having to search for them? Does that make sense?,High-C
Happy Birthday! Hope your family is spoiling you for the day. Have a great New Year!,High-C
Happy Friday. The Axon migration of UCB will probably happen until March. We had a Risk Analysis done and the results were not favorable based on the HTMS platform. Nothing has been scheduled or communicated as of yet because we have several variables still in the air.,High-C
Happy Friday…  wooohoo……  Early next week? Would that work? Hate that I can’t run these myself :(,High-C
"Here are the accounts that will need immediate attention.   In addition, Michele with UCB will need a follow up on the OUS cert vs. the US. Verlina had left a message yesterday but per your request I did not reach out to Michele with the follow up.",High-C
"Here is a recap of expectations. Please let me know if anything is incorrect, omitted, or needs attention.  General  * More clarity in call log * Add more detail in call outcome  * Add more detail to next step * Greater overall call activity.   Coaching   * To be done real-time, when problem presents * Weekly 1:1 * Mark at 10%-30% based on information.   MISC:  * Please let me know if you hear from Kevin at OldCastle if he is available for an apt. * Waiting for confirmation of JT apt on Wed. * NOTE: Weds tentative meeting with Coca Cola – I need confirmation asap. JT has meeting with Susan Bixler and has asked if I could attend. I would prefer to meet with Coke. Please let me know when you hear back from Coke. Thanks      * I have emailed Kim several times, tried to call (number is incorrect in hubspot), and have sent a meeting notice. Kim has not replied. If you have any influence, please let me know as I would welcome any help in getting her confirmed",High-C
Here is the info from our team. Thank you and Happy Thanksgiving.,High-C
Hey girl..  we can touch base Monday on these. What time works?,High-C
Hi girl...  would you send me this profile?,High-C
"How would I send a copy of Ann’s book to the client? And, I need one also :)",High-C
"I am looking at reaching out to a list of certified practitioners as a way to build a pipeline. I have a couple questions I was wondering if you could help with.            Is there a way to  import a list of emails into hubspot?            If I send you the verbiage, can you build a template for it?",High-C
I am thinking this might be a question for you but :)….  It looks like this was one of Ann’s web casts from Feb (see email on very bottom). Is there a refreshed link that we can provide clients or does it only stay active for a while or for participants who have registered?,High-C
"I don’t know, honestly.",High-C
I have received several cards :),High-C
"I need to ask about how we can consolidate three accounts…  this is actually for Cox.  Apparently Gretchen has one, David has one, and Amanda does. Her ask was is there a way to merge them? Who would I ask or how would I go about doing it?",High-C
I would love to join any future conversations when possible.,High-C
I’m going to schedule some time for us next week. These are some great things you are sending out and I wasn’t to make sure I am capitalizing on them.  Additionally I’d like to review  o   Filing leads (I reviewed the PowerPoint and I am still not getting it :)) o   Templates in Hubspot o   Bulk emails,High-C
Is there someone that can help out with this? This is the second person in a row that we have been unable to find the form. I'm wondering if anyone else is experiencing this?,High-C
Just following up on the request below.,High-C
Let me know when the list of certified practitioners is uploaded.,High-C
Let's talk live about a potential deal coming up!!!  This is part of it. Please send a hard copy to Wendy and the electronic to me.,High-C
Lol…  I was wondering why he kept yawning :),High-C
Looks great. Made some changes  in red. Thanks and happy weekend.,High-C
My directions on the handout were to overnight them to her in a fed x envelope…  they went out right after Ann’s talk yesterday. (I was not aware she would be out of town),High-C
Nice work ladies! Thanks for sharing Sarah.,High-C
Now. That's apparently what it's called. Phd lady from lowes  said we should have it.,High-C
Oh this one is fancy….,High-C
"Ok…  I tried to do this myself…  I know, laugh.  Here is what the request is for   * UCB * Thinkers who have taken HBDI since 7.5.2015 * Example of additional needed fields attached.",High-C
OK…  so I had a bit of an epiphany after talking to you. I have an idea. Can I call tomorrow? I think I can call around 930. What does your schedule look like?,High-C
Or the 11th? I just had something pop up on the 13th…,High-C
Please confirm,High-C
Please see below on how to process your individual profile. Please let me  know if you need anything additional.,High-C
Question answered… this copy you sent in previous email to me still did not have the family info.,High-C
See below…  I guess it may be a while until I talk with her???  LOL,High-C
"She says US spends 156B a year in business training and 90% is lost within the first year…    From a competitive place, if business are using another assessment, chances are they are part of that 90% loss because recall on other assessments is low. Anyone remember their DISC or MBTI results off hand? Bet we all know what quadrat preference we are????",High-C
Sorry missed that you were sending email..  I thought I was pulling from templates :) At this time I do not want to add a slide deck because I want to use it when I talk to them.,High-C
Sorry to hear about a sick Olivia :(  All- Here is a template I found…,High-C
Susperstar!,High-C
Take a look at this and let me know if this looks good. I did a pivot table by last name then renamed it as totals. I wanted a second set of eyes before I send to Ann :),High-C
"Thank you!!!! This is great information to have, I appreciate you taking the time to send.",High-C
Thanks for the breakdown on this. Can you share what the months costs are for family? I see the breakdown on the individual but didn’t see the family…,High-C
Thanks for the email and recap. I am in all day meetings Thursday and Friday so please schedule what’s best for everyone else and I will hop on if possible. My Monday is open.,High-C
"Thanks for writing up… I was working on a draft but then after the call on HubSpot it sounded like it was going to be rolled into the Christmas card. I had to hop off so I may have missed a loop back. Apologies for not sending something out, I thought we got nixed.",High-C
Thanks Jennifer. I sent a follow up meeting mentioning that it would be next week or after the holiday. I will touch base with you before I confirm anything with UCB,High-C
"Thanks Jennifer. When I responded to the email last week I asked Jean-Christophe for clarifying information. I am awaiting a reply. Aside from the information Lei with UCB shared (I shared with Ann)  I do not know how much more we will have a head of time. Lei has limited information as risk had only said they were concerned about the number of items we had responded “no” to. Jean-Christophe had specifically mentioned the way we store our data as a reference to one of his concerns. Lei is a strong advocate for us and has worked with her leadership to reinforce support for our continued relationship.  Regarding the Risk Assessment report I was using the one Dorothy send me when her and I spoke live. I sorted it by “no” but that was the only modification to the document. Maybe have Dorothy re-send the version she submitted to ensure we are all working form the same document?   Please let me know if you need anything else, happy to help.",High-C
Thanks Shanna. Do you think we will do payroll at some time? Would love to access pay stub a bit easier :)  Have you been pleased with them? I am helping my husband’s group look for INS for next year. There rates are outrageous!!!  I have a quote working now but would love to get additional ones.,High-C
Thanks! I added the digital solution to the slide and sent it over. Happy Thanksgiving.,High-C
"Thanks. Also, 401K? I think it’s been 90 days?",High-C
The one you sent me personally still had old rows…  the one you sent out to team was corrected. Tried to call and text…,High-C
"The sums will need to equal 264. When you look at the breakout, I have illustrated below, they do.  105 + 60 = 165  105 + 60 = 165, too 60 + 39 = 99 60 + 39 = 99, as well  If you add 105 + 60 + 60 + 39 = 264  So then however you divvy up the scores into modes (right/left or upper/lower), the total scores will be 165 or 99 either way.   99/264 = 37.5 and 165/264 =62.5, so that rounds up to 38% and 63% respectively… that’s how it is over 100%  Obviously, the percentage would round off to fit 100% exactly if the modes were 37.49 and 62.51 (or whatever), but because both ended with a “point five” we got what we had here.  Does that help?",High-C
They have a group manager but he does not exactly possess mad HR skills :),High-C
This guy is in Spain.,High-C
This lead is based in UK. Company is in US…Please advise,High-C
Thought you may enjoy this article…  have a great weekend!,High-C
"Well, it’s way cool!",High-C
What day is better?,High-C
"When I enroll it is not giving me a monthly out of pocket deduction on payroll..  it just says company paid and my part is 0, which I know is incorrect.",High-C
Woop Woop!!!!!,High-C
Working on it. Dorothy has to look into it and she has been out since Friday. She is back today.,High-C
Yeah!!!  Sending prayers and well wishes for baby and mama.,High-C
"You too! Happy holidays, wish I was staring at starfish :)",High-C
Your email to me came through my spam folder. Please see Paul’s email below. I’ll also keep an eye out to see if any come through spam. Many Thanks.,High-C
Absolutely…let me check with Mo to get the scoop and see if he still has contacts there…,High-C
All good in Tampa bro...talk to you at 1pm est.,High-C
All good…send me the invite and I would be happy to join you. Thanks!,High-C
"Also based on our discussion yesterday, if you get with your Account Manager, they will know how to process the order for the Team Dashboard.  As you all know, they must be on Axon so if they are interested in this assessment and are not on Axon, that is step 1.  If you still have questions, please let us know.  Let’s get some more clients to try this to assess the true value.  Thanks!",High-C
"And just so we are on the same page, I enrolled myself and both my daughters in all 3 – medical, dental and vision",High-C
Any direction here Shanna?,High-C
"As for the next steps for shared content steps, I am not sure I understand what you are asking?  Can you please try again…you met me, not real bright on this side:)",High-C
"Attached is a list that Ashley pulled out of Hubspot…have you seen this one?  It looks like the top companies are actively purchasing clients – the ones with a Netsuite # - and the rest are companies that purchased something in the past??  If you haven’t already, You should start prospecting off this list…I am guessing the contact names/numbers are in Hubspot?    The other companies that Ashley – Beckie are working on are some of Quinton’s old clients and most of them are relatively small…but as soon as it is complete, they will transfer them over to you.  Let me know if you have any questions…have a great weekend!",High-C
Awesome!  We can discuss on our call today. Good job!,High-C
Awesome….thanks for the lead Jeff…good networking skills!  Donna – let us know how this one goes….sounds hot:),High-C
"Below is Ann H’s flights for the November trip to Dallas.  Target 11/1 between noon and 3:30pm to schedule a meeting for her to attend with you….just note, she will need to be with us by 4pm.  My flight is out at 12:30pm on Friday 11/4 so try to schedule a morning meeting for the two of us if possible…love going on sales calls:)  Good luck with the move and try to have somewhat of a weekend!",High-C
"By the way, what is the name of your church?  Your pastor?",High-C
"Can you copy and paste those names into a spreadsheet, I wasn’t able to do it:(  I want to get Mo all of the names to jog his memory…Thanks",High-C
cool,High-C
Cool…..are we good on this one then?    Donna – we can talk about how to use it on our Monday call.  Thanks!,High-C
Did you register?  The link should have been sent directly to you?    Yo – can you help Donna out please and thank you!,High-C
Donna - please give her a call as she was on the conference call today. Thanks!,High-C
"Donna….looks like this is part of the Univ of Miami, OH that you have been working on….please give them a shout.  Thanks Quinton…sorry to hear about your kicker bro…hope all is ok:)",High-C
Good chatting on Friday….see updates below,High-C
Good job turning it into a practice session…I will review in the next day or so and let you know if I have any thoughts.    Good luck on your 3pm tomorrow…do you need/want me to join?,High-C
Good response,High-C
"Great, thanks.  Do you know what he is doing at Northern Iowa?  Do you know him at all where you could make an intro?",High-C
"Haha…got it, thanks!",High-C
"Hey Gary…I did, and hope you did as well.  You should have received the link when you registered for the call?  If you don’t have it, I will have my marketing team send it out to you…just let us know.",High-C
"Hey Matt…hope all is going well.  I don’t think you guys have filled out the survey, link below, which is the first step.  Once we receive this, Kim will contact you or Gary to schedule the training, sometime in the next 2 weeks.  Thanks and safe travels.",High-C
"Hi All…can we look to get Amy schedule for conversion/training by the end of next week, at the latest?  She has been waiting to move over so the sooner the better.  Thanks and let me know if there are any issues.",High-C
"Hi folks — no, I do not get notification when a Reseller completes their Practicum.   On that topic — it would be very useful to have a field for Certification Status in HubSpot.",High-C
I added this to the agenda to discuss/decide this morning on the MSS call. Thanks.,High-C
"I don’t think so brother…but if I think of anyone, will let you know.  Thanks for the offer",High-C
I just opened the spreadsheet and saw the session was done by Vips who used to do facilitation for Mo.  Vips is now the CEO of a company called Thinqhift and a reseller for us.  I actually have a meeting with him next week in Atlanta and will discuss with him.  He is always open for collaboration.,High-C
"I just spoke with Monique and she has already connected with Doug – he called her, so she has everything under control.  Thanks Quinton!",High-C
I sent you my form signing up for it and you responded that you received it?,High-C
I think it would be helpful to include and shouldn't be too hard to add. Thanks.,High-C
I was just emailing with Anne G and she spoke with Anthony over the weekend and it looked promising.    Anne – thoughts?,High-C
"I’m not sure what exactly he is doing with them.  I never actually got to meet him.  He was gone before I came on board.  I found out he had left through conversation.  We had a person that hadn’t practice in a while come back to practicing with the company, and it was because of Paul’s departure.",High-C
Just realized this was supposed to go out today…I would like to hold off until Tuesday as I would like to discuss and change the message before it goes out.  I will schedule a time to talk on Monday so we can get it out by Tuesday.  Thanks!,High-C
Ladies – can you please get with Gordon to transition him to Axon and provide the necessary access/training…he is copied on this mail.  Let me know how I can help.,High-C
Macey meet Yosuke…..Yosuke meet Macey:)  You two are now linked and can social media market your little hearts out.  Let me know if I can help.,High-C
Maybe we can talk after your prospect call today...around 4pm est.?  Does that work for everyone?,High-C
No worries bro…always good to schedule when you have them saying yes.  Do forget to send me the excel sheet with those names from Kimberly Clark…Mo has already responded and asked for it.,High-C
Nope…rock on Jeff!,High-C
"Oh boy…probably my fault.  Go here and register:  https://attendee.gotowebinar.com/register/7872885157809484545  Also, did you get my other email about the start dates of Susan, Mo and Deb?",High-C
"Quinton….would you mind giving her a call and seeing what she is looking to accomplish.  If it is just internal, have at it…if she wants to sell/provide to her clients, that turn it back over to Donna and I.  Thanks brother",High-C
See below...can you do this call on Tuesday?  Thanks,High-C
"See response back from our contact at Clarion…they will set the call up for us.  I will follow up with her today.    Donna/Kim – can we check today, early afternoon to see who still has to complete this…I want to send a note to make sure we get everything we need to Anne in enough time to review/prepare.  Thanks!",High-C
Simply AWESOME!  Thanks for all your support…we appreciate it!,High-C
Sorry Shanna….I am preparing for a call at 1pm est.  Can we do it at 330pm est?,High-C
Sounds good…you should try to record it and listen to it after the fact…always seems to help me:)  Let me know how it goes and how I can help.  Good Luck!,High-C
Team – can we get Amy set up training as she has a client that potentially might want to do the Team Dashboard.  She has completed the survey and has a signed contract.  Amy is copied on the email.,High-C
Thank you very much for taking the time to send this awesome note!  Kim is a very valuable part of TEAM Herrmann and we are lucky to have her on board!  Thanks again and hope to talk to you soon.,High-C
"Thanks for the time yesterday Eliza…glad you all enjoyed the demo.  Donna will be getting in touch with you to get you and the team set up to take the Team Dashboard.  Also, please let me know what hour slot we can have to do the debrief at your meeting on the 30th.    Donna – as discussed, the Clarion team needs to take the Team Dashboard soon in order to get a debrief during their company meeting on June 30th.  Can you please work with Eliza to make this happen.  I will take care of the debrief piece on the 30th….let me know if there are any questions.",High-C
"The one the people who already registered is fine.  As for the one we were are still trying to get them to register, I would like to make it feel like they don’t want to miss out on this call.  Can you add some language as such…..you won’t want to miss out on this call or don’t miss out on what’s new at Herrmann.  I’m not the best wordsmith so please make it sound good and send it out.  I am flying back from Phoenix to Atlanta so I will not be able to proof the final version so when you make the changes, just send it out.",High-C
This is an urgent request – see below…can we do this for Maggie at Express Scripts and email to her before noon tomorrow?  Please let me know how I can help.  Thanks,High-C
"This is Mike Jaffe’s new account and Jo is going to attend certification at the NYC one at the end of Aug….could you get her what she needs?  We charged her $5000 of which Mike will receive $500.  Can you reach out to Jo as she would like to host a cert in the fall…I think you were looking at Sept, Nov or Dec….since they are in NYC, we should be able to fill it up:)  Please copy me and Mike Jaffe on communications…thanks!",High-C
This resume is from a friend of a friend…not standing behind it as I really don’t know this guy…,High-C
"When I looked in Hubspot the owner is listed as Quinton and when I look up the company, it doesn’t appear to be a reseller?  If you all want me to reach out or know more details, please let me know.  Thanks!",High-C
"Yeah, probably but that isn’t what I told him…these people don’t listen:(  Thanks for sending it out to him",High-C
"Yeah, so this is a brand new one…don’t think anyone has talked to him yet since I just got his resume yesterday??",High-C
Yeah….I just checked the box for me and my girls but it said plan was not selected by the company yet?,High-C
"Yo…sorry it took me a minute to get back to you with feedback – catching up from being on the road the last 3 weeks:(  Anyway, thought it looked good and thanks so much for putting it together.  Below are my comments/suggestions:  1.       Can we change it from questionnaire to survey? 2.       Can we add a simple intro from me/donna/Dominic – don’t care who – telling them about the conference call and why we are looking to gather this info? 3.        Are the first/last name and email address fields necessary or can they just be confirmed?  Trying to get them to do less to increase the chances they fill out the entire form 4.       Instead of area of expertise, maybe its worded as Primary area of thought leadership? 5.       Under that drop down, the choices look good but think we need to add other and if selected they can free form a topic or content area?  Let me know what you think and I am happy to jump on a quick call to discuss in more detail.",High-C
Just sent it to you in a separate email…let me know if you need anything else,High-C
I would be happy to…my calendar is up to date so just let me know.,High-C
"Not yet Jeff, sorry.  There have been some changes at BIG and this one sort of fell through the cracks on their side. I have a call into Mo right now and will ask when I talk to him.  Thanks.  How is everything going on your end?  Anything I can do to help?",High-C
Hey gang….still looking for a few more folks for this cert so let us know what you got.,High-C
"Haven’t forgotten about you bro…Donna and I talked today and she is reaching out to 2 of our partners who took these in the past.  Once she confirms they are still interested, she will send out their contact info to the entire sales team.  Thanks",High-C
"Quick note that it appears the QC ambivert descriptors got copied into the QD slot too.   Good edits, Ann!",High-A
Excited to join. I’ll do my best not to put everyone to sleep!,High-A
"Curious to know, was this session recorded?",High-A
"As Karim alluded to, the publication process is an arduous journey -- it may take a year or two before it officially ends up in press after submitting, depending on the journal.  However, I agree with Karim that we can write a summary paper of sorts or we can write white papers, blog posts, etc. that reference the paper and the findings therein as long as we cite the paper and its authors as an article ""in progress.""  Let me know if I can help in any way.",High-A
"Our company has a policy for director and above offering ""unlimited"" PTO - time off as the business needs dictate and allow.  However, this seems to work well for some directors, and not as well for others.  We have directors who have already taken 5 weeks off as compared to others who haven't even taken 5 days off.  Does anyone else have an unlimited PTO plan?",High-A
"Our company has a policy for director and above offering ""unlimited"" PTO - time off as the business needs dictate and allow.  However, this seems to work well for some directors, and not as well for others.  We have directors who have already taken 5 weeks off as compared to others who haven't even taken 5 days off.  Does anyone else have an unlimited PTO plan?",High-A
"The only thing I can think of is using google chrome which would be a workaround (has flash compatibility built-in) other than that, it is beyond me. You could try Dorothy, she may know of a workaround.",High-A
"Either date works for me, thanks!",High-A
"My name is Joe Chronister, I am your new IT guy :). I am extremely excited to be working with you all and eager to meet everyone. During my orientation I have updated the telephone directory and made a few changes to it. You can find the Directory attached :).",High-A
"I can work on getting a copy of MS office for you. In the meantime though, you should be able to open MS formats using google apps for work. If the doc is already uploaded to the google drive, double clicking on it will open it in google apps for work automatically. If it is a new document, you can open it two ways. Either you can upload it to your google drive and open it from there, or you can open it by opening the respective Google apps for work link from your taskbar, clicking new document, open document and uploading as shown in the following screenshots.",High-A
"Also note, while one of the perks of everything being cloud based allows for the flexibility of operating from multiple computers, tablets and cell phones, we ask that you do not store files local files (aside from the google drive folder) on devices other than the one provided to you by Herrmann International. On the flipside though, we hope you find joy and take advantage of the perks of being completely cloud based :). Please let me know if you have any questions or concerns!",High-A
